
### Request header
###	request=datos
###	timeStart=2026-01-20
###	timeEnd=2026-05-05
###	seriesId=39718
###	siteCode=7396
###	varId=2
###	format=csv
### Response header
###	responseTimestamp=2026-05-04T10:23:56
###	sitecode=7396
###	seriesid=39718
###	seriesId=39718
###	seriesmetadata=procId:1,varId:2,var_abrev:altura,unit_abrev:m,seriesId:39718,unitId:11,proc_abrev:medicion
###	sitemetadata=geom:coordinates:-62.10138889,-38.89583333,type:Point,estacion_abrev:null,redId:23,siteCode:7396,red_name:Mareógrafos SHN
###	timeStart=20260120T000000
###	request=datos
###	timeEnd=20260505T000000
###	queryUrl=request=datos&timeStart=2026-01-20&timeEnd=2026-05-05&seriesId=39718&siteCode=7396&varId=2&format=csv
###	creationTime=2026-05-04T10:23:56-03:00

### obs_id,timestart,timeend,valor,timeupdate
27556528080,2026-04-12 13:45:00,2026-04-12 13:45:00,4.12,2026-04-12 15:00:17.288429
27556908897,2026-04-12 14:45:00,2026-04-12 14:45:00,4.06,2026-04-12 16:00:18.096499
27557288906,2026-04-12 15:45:00,2026-04-12 15:45:00,3.88,2026-04-12 17:00:18.882716
27558061965,2026-04-12 16:45:00,2026-04-12 16:45:00,3.64,2026-04-12 19:00:18.812224
27558061966,2026-04-12 17:45:00,2026-04-12 17:45:00,3.31,2026-04-12 19:00:18.812224
27558442913,2026-04-12 18:45:00,2026-04-12 18:45:00,2.45,2026-04-12 20:00:18.565965
27558823314,2026-04-12 19:45:00,2026-04-12 19:45:00,1.97,2026-04-12 21:00:18.559018
27559203851,2026-04-12 20:45:00,2026-04-12 20:45:00,2.05,2026-04-12 22:00:17.693475
27559584597,2026-04-12 21:45:00,2026-04-12 21:45:00,2.6,2026-04-12 23:00:19.242157
27559970529,2026-04-12 22:45:00,2026-04-12 22:45:00,3.28,2026-04-13 00:00:22.577208
27560101713,2026-04-12 23:45:00,2026-04-12 23:45:00,3.8,2026-04-13 01:05:19.557454
27560759123,2026-04-13 00:45:00,2026-04-13 00:45:00,4.09,2026-04-13 02:00:35.013338
27561141465,2026-04-13 01:45:00,2026-04-13 01:45:00,4.31,2026-04-13 03:01:10.665874
27561524569,2026-04-13 02:45:00,2026-04-13 02:45:00,4.18,2026-04-13 04:00:25.650278
27561906527,2026-04-13 03:45:00,2026-04-13 03:45:00,3.82,2026-04-13 05:00:21.74747
27562294498,2026-04-13 04:45:00,2026-04-13 04:45:00,3.1,2026-04-13 06:00:21.730302
27562683277,2026-04-13 05:45:00,2026-04-13 05:45:00,2.19,2026-04-13 07:00:19.787
27563065657,2026-04-13 06:45:00,2026-04-13 06:45:00,1.26,2026-04-13 08:00:19.051413
27563447073,2026-04-13 07:45:00,2026-04-13 07:45:00,0.66,2026-04-13 09:00:20.546033
27563828560,2026-04-13 08:45:00,2026-04-13 08:45:00,0.61,2026-04-13 10:00:19.296259
27564210321,2026-04-13 09:45:00,2026-04-13 09:45:00,1.15,2026-04-13 11:00:24.512693
27564601486,2026-04-13 10:45:00,2026-04-13 10:45:00,1.86,2026-04-13 12:00:21.798569
27564989149,2026-04-13 11:45:00,2026-04-13 11:45:00,2.76,2026-04-13 13:00:19.845311
27565371483,2026-04-13 12:45:00,2026-04-13 12:45:00,3.05,2026-04-13 14:00:22.901631
27565753867,2026-04-13 13:45:00,2026-04-13 13:45:00,3.48,2026-04-13 15:00:19.439018
27566135878,2026-04-13 14:45:00,2026-04-13 14:45:00,3.57,2026-04-13 16:00:21.564961
27566517175,2026-04-13 15:45:00,2026-04-13 15:45:00,3.47,2026-04-13 17:00:20.362889
27566905425,2026-04-13 16:45:00,2026-04-13 16:45:00,3.09,2026-04-13 18:00:20.047365
27567295281,2026-04-13 17:45:00,2026-04-13 17:45:00,2.41,2026-04-13 19:00:18.490066
27567678270,2026-04-13 18:45:00,2026-04-13 18:45:00,1.61,2026-04-13 20:00:19.131357
27568060384,2026-04-13 19:45:00,2026-04-13 19:45:00,1.1,2026-04-13 21:00:19.644691
27568442245,2026-04-13 20:45:00,2026-04-13 20:45:00,0.77,2026-04-13 22:00:18.135561
27568824604,2026-04-13 21:45:00,2026-04-13 21:45:00,0.92,2026-04-13 23:00:19.288668
27569212314,2026-04-13 22:45:00,2026-04-13 22:45:00,1.41,2026-04-14 00:00:21.936504
27569341697,2026-04-13 23:45:00,2026-04-13 23:45:00,1.95,2026-04-14 01:09:54.274968
27569987498,2026-04-14 00:45:00,2026-04-14 00:45:00,2.51,2026-04-14 02:00:30.672447
27570370360,2026-04-14 01:45:00,2026-04-14 01:45:00,3.1,2026-04-14 03:01:05.015141
27570754485,2026-04-14 02:45:00,2026-04-14 02:45:00,3.41,2026-04-14 04:00:28.982978
27571137873,2026-04-14 03:45:00,2026-04-14 03:45:00,3.35,2026-04-14 05:00:19.585255
27571527816,2026-04-14 04:45:00,2026-04-14 04:45:00,2.97,2026-04-14 06:00:25.108628
27571917909,2026-04-14 05:45:00,2026-04-14 05:45:00,2.42,2026-04-14 07:00:17.490468
27572301757,2026-04-14 06:45:00,2026-04-14 06:45:00,1.62,2026-04-14 08:00:17.958435
27572684686,2026-04-14 07:45:00,2026-04-14 07:45:00,0.92,2026-04-14 09:00:18.376255
27572809043,2026-04-14 08:45:00,2026-04-14 08:45:00,0.45,2026-04-14 10:00:18.855317
27573191827,2026-04-14 09:45:00,2026-04-14 09:45:00,0.35,2026-04-14 11:00:21.76685
27573584333,2026-04-14 10:45:00,2026-04-14 10:45:00,0.73,2026-04-14 12:00:24.462368
27573970598,2026-04-14 11:45:00,2026-04-14 11:45:00,1.24,2026-04-14 13:01:20.05491
27574353565,2026-04-14 12:45:00,2026-04-14 12:45:00,1.85,2026-04-14 14:00:18.316435
27574736013,2026-04-14 13:45:00,2026-04-14 13:45:00,2.57,2026-04-14 15:00:18.636104
27575118667,2026-04-14 14:45:00,2026-04-14 14:45:00,3.2,2026-04-14 16:00:18.825296
27575500564,2026-04-14 15:45:00,2026-04-14 15:45:00,3.44,2026-04-14 17:00:19.064248
27575888928,2026-04-14 16:45:00,2026-04-14 16:45:00,3.4,2026-04-14 18:00:20.306054
27576277619,2026-04-14 17:45:00,2026-04-14 17:45:00,3.11,2026-04-14 19:00:19.131558
27576659860,2026-04-14 18:45:00,2026-04-14 18:45:00,2.68,2026-04-14 20:00:19.140292
27577041118,2026-04-14 19:45:00,2026-04-14 19:45:00,2.12,2026-04-14 21:00:19.237683
27577423114,2026-04-14 20:45:00,2026-04-14 20:45:00,1.47,2026-04-14 22:00:18.223116
27577805746,2026-04-14 21:45:00,2026-04-14 21:45:00,1.21,2026-04-14 23:00:18.995653
27578191950,2026-04-14 22:45:00,2026-04-14 22:45:00,1.32,2026-04-15 00:00:21.425082
27578322279,2026-04-14 23:45:00,2026-04-14 23:45:00,1.87,2026-04-15 01:01:19.605032
27578967789,2026-04-15 00:45:00,2026-04-15 00:45:00,2.55,2026-04-15 02:00:30.558751
27579350007,2026-04-15 01:45:00,2026-04-15 01:45:00,3.28,2026-04-15 03:01:05.152295
27579732213,2026-04-15 02:45:00,2026-04-15 02:45:00,3.77,2026-04-15 04:00:32.050937
27580113471,2026-04-15 03:45:00,2026-04-15 03:45:00,4.03,2026-04-15 05:00:18.986885
27580500309,2026-04-15 04:45:00,2026-04-15 04:45:00,4.17,2026-04-15 06:00:21.473527
27580887544,2026-04-15 05:45:00,2026-04-15 05:45:00,4.03,2026-04-15 07:00:19.13106
27581268117,2026-04-15 06:45:00,2026-04-15 06:45:00,3.71,2026-04-15 08:00:18.962805
27581648141,2026-04-15 07:45:00,2026-04-15 07:45:00,3.1,2026-04-15 09:00:19.248729
27582028317,2026-04-15 08:45:00,2026-04-15 08:45:00,2.11,2026-04-15 10:00:29.109547
27582408659,2026-04-15 09:45:00,2026-04-15 09:45:00,1.3,2026-04-15 11:00:20.302703
27582795174,2026-04-15 10:45:00,2026-04-15 10:45:00,1.15,2026-04-15 12:00:21.677889
27583181769,2026-04-15 11:45:00,2026-04-15 11:45:00,1.36,2026-04-15 13:00:19.366532
27583561303,2026-04-15 12:45:00,2026-04-15 12:45:00,2.01,2026-04-15 14:00:19.5868
27583940579,2026-04-15 13:45:00,2026-04-15 13:45:00,2.93,2026-04-15 15:00:17.874481
27584320390,2026-04-15 14:45:00,2026-04-15 14:45:00,3.6,2026-04-15 16:00:18.290335
27584699592,2026-04-15 15:45:00,2026-04-15 15:45:00,3.99,2026-04-15 17:00:18.958478
27585086284,2026-04-15 16:45:00,2026-04-15 16:45:00,4.11,2026-04-15 18:00:19.472725
27585471214,2026-04-15 17:45:00,2026-04-15 17:45:00,4.03,2026-04-15 19:00:18.366187
27585850444,2026-04-15 18:45:00,2026-04-15 18:45:00,3.8,2026-04-15 20:00:19.06268
27586228535,2026-04-15 19:45:00,2026-04-15 19:45:00,3.24,2026-04-15 21:00:18.408094
27586606586,2026-04-15 20:45:00,2026-04-15 20:45:00,2.64,2026-04-15 22:00:18.910234
27586984742,2026-04-15 21:45:00,2026-04-15 21:45:00,1.74,2026-04-15 23:00:19.106072
27587368764,2026-04-15 22:45:00,2026-04-15 22:45:00,1.06,2026-04-16 00:00:21.734095
27587498645,2026-04-15 23:45:00,2026-04-15 23:45:00,1.08,2026-04-16 02:59:34.59914
27587498647,2026-04-16 00:45:00,2026-04-16 00:45:00,1.41,2026-04-16 02:59:34.59914
27587498649,2026-04-16 01:45:00,2026-04-16 01:45:00,2.46,2026-04-16 02:59:34.59914
27588902625,2026-04-16 02:45:00,2026-04-16 02:45:00,2.92,2026-04-16 04:00:31.709265
27589280632,2026-04-16 03:45:00,2026-04-16 03:45:00,3.57,2026-04-16 05:00:29.181634
27589665433,2026-04-16 04:45:00,2026-04-16 04:45:00,3.76,2026-04-16 06:00:22.511311
27590050123,2026-04-16 05:45:00,2026-04-16 05:45:00,3.72,2026-04-16 07:00:18.21013
27590428803,2026-04-16 06:45:00,2026-04-16 06:45:00,3.44,2026-04-16 08:00:19.006019
27590806491,2026-04-16 07:45:00,2026-04-16 07:45:00,3.05,2026-04-16 09:00:18.855921
27591183800,2026-04-16 08:45:00,2026-04-16 08:45:00,2.3,2026-04-16 10:00:18.257558
27591561301,2026-04-16 09:45:00,2026-04-16 09:45:00,1.48,2026-04-16 11:00:24.184389
27591945953,2026-04-16 10:45:00,2026-04-16 10:45:00,0.85,2026-04-16 12:00:21.384521
27592328499,2026-04-16 11:45:00,2026-04-16 11:45:00,0.61,2026-04-16 13:00:22.55716
27592705819,2026-04-16 12:45:00,2026-04-16 12:45:00,1.11,2026-04-16 14:00:17.247143
27593082823,2026-04-16 13:45:00,2026-04-16 13:45:00,1.62,2026-04-16 15:00:18.154125
27593460025,2026-04-16 14:45:00,2026-04-16 14:45:00,2.36,2026-04-16 16:00:19.022491
27593836130,2026-04-16 15:45:00,2026-04-16 15:45:00,3.11,2026-04-16 17:00:19.457522
27594218769,2026-04-16 16:45:00,2026-04-16 16:45:00,3.55,2026-04-16 18:00:19.372208
27594601023,2026-04-16 17:45:00,2026-04-16 17:45:00,3.67,2026-04-16 19:00:18.345648
27594977933,2026-04-16 18:45:00,2026-04-16 18:45:00,3.62,2026-04-16 20:00:18.890369
27595353970,2026-04-16 19:45:00,2026-04-16 19:45:00,3.3,2026-04-16 21:00:19.124398
27595730242,2026-04-16 20:45:00,2026-04-16 20:45:00,2.76,2026-04-16 22:00:21.931824
27596106955,2026-04-16 21:45:00,2026-04-16 21:45:00,2.01,2026-04-16 23:00:19.056213
27596488934,2026-04-16 22:45:00,2026-04-16 22:45:00,1.27,2026-04-17 00:00:20.680291
27596605970,2026-04-16 23:45:00,2026-04-16 23:45:00,0.83,2026-04-17 01:01:55.012534
27597255126,2026-04-17 00:45:00,2026-04-17 00:45:00,0.84,2026-04-17 02:00:28.774788
27597632956,2026-04-17 01:45:00,2026-04-17 01:45:00,1.42,2026-04-17 03:01:08.479111
27598010685,2026-04-17 02:45:00,2026-04-17 02:45:00,2.01,2026-04-17 04:00:32.198356
27598387637,2026-04-17 03:45:00,2026-04-17 03:45:00,3.01,2026-04-17 05:00:29.491183
27598770822,2026-04-17 04:45:00,2026-04-17 04:45:00,3.51,2026-04-17 06:00:29.273476
27599153517,2026-04-17 05:45:00,2026-04-17 05:45:00,3.69,2026-04-17 07:00:25.571677
27599530380,2026-04-17 06:45:00,2026-04-17 06:45:00,3.74,2026-04-17 08:00:24.147494
27599905829,2026-04-17 07:45:00,2026-04-17 07:45:00,3.6,2026-04-17 09:00:27.21836
27600282408,2026-04-17 08:45:00,2026-04-17 08:45:00,3.21,2026-04-17 10:00:26.445241
27600659178,2026-04-17 09:45:00,2026-04-17 09:45:00,2.56,2026-04-17 11:00:32.622215
27601044835,2026-04-17 10:45:00,2026-04-17 10:45:00,1.78,2026-04-17 12:00:31.997349
27601426122,2026-04-17 11:45:00,2026-04-17 11:45:00,1.2,2026-04-17 13:00:27.516461
27601802828,2026-04-17 12:45:00,2026-04-17 12:45:00,1.17,2026-04-17 14:00:23.636252
27602179669,2026-04-17 13:45:00,2026-04-17 13:45:00,1.62,2026-04-17 15:00:23.204162
27602556699,2026-04-17 14:45:00,2026-04-17 14:45:00,2.4,2026-04-17 16:00:20.907344
27602932765,2026-04-17 15:45:00,2026-04-17 15:45:00,3.29,2026-04-17 17:00:19.720976
27603314674,2026-04-17 16:45:00,2026-04-17 16:45:00,3.83,2026-04-17 18:00:21.459996
27603697779,2026-04-17 17:45:00,2026-04-17 17:45:00,4.04,2026-04-17 19:00:19.37229
27604074367,2026-04-17 18:45:00,2026-04-17 18:45:00,4.14,2026-04-17 20:00:18.712999
27604450388,2026-04-17 19:45:00,2026-04-17 19:45:00,4.01,2026-04-17 21:00:19.140102
27604826240,2026-04-17 20:45:00,2026-04-17 20:45:00,3.65,2026-04-17 22:00:18.458991
27605202266,2026-04-17 21:45:00,2026-04-17 21:45:00,3.05,2026-04-17 23:00:18.796392
27605679375,2026-04-17 22:45:00,2026-04-17 22:45:00,2.33,2026-04-18 01:02:07.983237
27605679376,2026-04-17 23:45:00,2026-04-17 23:45:00,1.51,2026-04-18 01:02:07.983237
27606349876,2026-04-18 00:45:00,2026-04-18 00:45:00,1.16,2026-04-18 02:00:29.550081
27606728580,2026-04-18 01:45:00,2026-04-18 01:45:00,1.37,2026-04-18 03:01:38.483031
27607108146,2026-04-18 02:45:00,2026-04-18 02:45:00,2.13,2026-04-18 04:00:19.541985
27607486407,2026-04-18 03:45:00,2026-04-18 03:45:00,2.87,2026-04-18 05:00:18.917129
27607872791,2026-04-18 04:45:00,2026-04-18 04:45:00,3.56,2026-04-18 06:00:19.940072
27608255370,2026-04-18 05:45:00,2026-04-18 05:45:00,3.87,2026-04-18 07:00:18.540456
27608633788,2026-04-18 06:45:00,2026-04-18 06:45:00,3.97,2026-04-18 08:00:18.177364
27609011138,2026-04-18 07:45:00,2026-04-18 07:45:00,3.91,2026-04-18 09:00:18.428232
27609389704,2026-04-18 08:45:00,2026-04-18 08:45:00,3.66,2026-04-18 10:00:18.431814
27609768168,2026-04-18 09:45:00,2026-04-18 09:45:00,3.16,2026-04-18 11:00:23.078324
27610153450,2026-04-18 10:45:00,2026-04-18 10:45:00,2.4,2026-04-18 12:00:28.712967
27610538331,2026-04-18 11:45:00,2026-04-18 11:45:00,1.55,2026-04-18 13:00:19.117335
27610916473,2026-04-18 12:45:00,2026-04-18 12:45:00,1.08,2026-04-18 14:00:19.988604
27611294707,2026-04-18 13:45:00,2026-04-18 13:45:00,1.35,2026-04-18 15:00:19.706953
27611672969,2026-04-18 14:45:00,2026-04-18 14:45:00,1.95,2026-04-18 16:00:19.19114
27612050113,2026-04-18 15:45:00,2026-04-18 15:45:00,2.92,2026-04-18 17:00:18.964313
27612434621,2026-04-18 16:45:00,2026-04-18 16:45:00,3.62,2026-04-18 18:00:21.741713
27612817736,2026-04-18 17:45:00,2026-04-18 17:45:00,3.9,2026-04-18 19:00:18.513597
27613195566,2026-04-18 18:45:00,2026-04-18 18:45:00,3.95,2026-04-18 20:00:18.991846
27622695559,2026-04-19 13:45:00,2026-04-19 13:45:00,1.86,2026-04-19 21:00:18.676696
27622695560,2026-04-19 14:45:00,2026-04-19 14:45:00,2.11,2026-04-19 21:00:18.676696
27622695561,2026-04-19 15:45:00,2026-04-19 15:45:00,2.98,2026-04-19 21:00:18.676696
27622695562,2026-04-19 16:45:00,2026-04-19 16:45:00,3.97,2026-04-19 21:00:18.676696
27622695563,2026-04-19 17:45:00,2026-04-19 17:45:00,4.29,2026-04-19 21:00:18.676696
27622695564,2026-04-19 18:45:00,2026-04-19 18:45:00,4.47,2026-04-19 21:00:18.676696
27622695565,2026-04-19 19:45:00,2026-04-19 19:45:00,4.53,2026-04-19 21:00:18.676696
27628411487,2026-04-19 23:45:00,2026-04-19 23:45:00,2.72,2026-04-20 12:00:22.629097
27628411488,2026-04-20 00:45:00,2026-04-20 00:45:00,1.75,2026-04-20 12:00:22.629097
27628411489,2026-04-20 01:45:00,2026-04-20 01:45:00,1.36,2026-04-20 12:00:22.629097
27628411490,2026-04-20 02:45:00,2026-04-20 02:45:00,1.21,2026-04-20 12:00:22.629097
27628795366,2026-04-20 03:45:00,2026-04-20 03:45:00,1.65,2026-04-20 13:00:20.983248
27628795367,2026-04-20 04:45:00,2026-04-20 04:45:00,2.53,2026-04-20 13:00:20.983248
27628795368,2026-04-20 05:45:00,2026-04-20 05:45:00,3.25,2026-04-20 13:00:20.983248
27628795369,2026-04-20 06:45:00,2026-04-20 06:45:00,3.73,2026-04-20 13:00:20.983248
27628795370,2026-04-20 07:45:00,2026-04-20 07:45:00,3.86,2026-04-20 13:00:20.983248
27628795371,2026-04-20 08:45:00,2026-04-20 08:45:00,3.84,2026-04-20 13:00:20.983248
27628795372,2026-04-20 09:45:00,2026-04-20 09:45:00,3.64,2026-04-20 13:00:20.983248
27628795373,2026-04-20 10:45:00,2026-04-20 10:45:00,3.2,2026-04-20 13:00:20.983248
27628795374,2026-04-20 11:45:00,2026-04-20 11:45:00,2.54,2026-04-20 13:00:20.983248
27629173065,2026-04-20 12:45:00,2026-04-20 12:45:00,1.76,2026-04-20 14:00:18.01129
27629550590,2026-04-20 13:45:00,2026-04-20 13:45:00,1.34,2026-04-20 15:00:18.639051
27629928115,2026-04-20 14:45:00,2026-04-20 14:45:00,1.45,2026-04-20 16:00:18.809173
27630304801,2026-04-20 15:45:00,2026-04-20 15:45:00,2.08,2026-04-20 17:00:19.126837
27630687583,2026-04-20 16:45:00,2026-04-20 16:45:00,2.82,2026-04-20 18:00:18.925423
27631071704,2026-04-20 17:45:00,2026-04-20 17:45:00,3.59,2026-04-20 19:00:19.847542
27631449528,2026-04-20 18:45:00,2026-04-20 18:45:00,3.99,2026-04-20 20:00:18.526063
27631826058,2026-04-20 19:45:00,2026-04-20 19:45:00,4,2026-04-20 21:00:18.160304
27632202619,2026-04-20 20:45:00,2026-04-20 20:45:00,3.99,2026-04-20 22:00:19.789614
27632579610,2026-04-20 21:45:00,2026-04-20 21:45:00,3.71,2026-04-20 23:00:18.706004
27632959211,2026-04-20 22:45:00,2026-04-20 22:45:00,3.2,2026-04-21 00:00:20.656175
27633079046,2026-04-20 23:45:00,2026-04-20 23:45:00,2.47,2026-04-21 01:09:06.9422
27633725589,2026-04-21 00:45:00,2026-04-21 00:45:00,1.63,2026-04-21 02:00:29.189033
27634103261,2026-04-21 01:45:00,2026-04-21 01:45:00,1,2026-04-21 03:01:47.643185
27634482484,2026-04-21 02:45:00,2026-04-21 02:45:00,0.63,2026-04-21 04:00:24.673333
27634860294,2026-04-21 03:45:00,2026-04-21 03:45:00,0.88,2026-04-21 05:00:20.057305
27635244240,2026-04-21 04:45:00,2026-04-21 04:45:00,1.46,2026-04-21 06:00:22.502531
27635627848,2026-04-21 05:45:00,2026-04-21 05:45:00,2.22,2026-04-21 07:00:19.755602
27636005868,2026-04-21 06:45:00,2026-04-21 06:45:00,3.1,2026-04-21 08:00:18.689397
27636383144,2026-04-21 07:45:00,2026-04-21 07:45:00,3.67,2026-04-21 09:00:19.643168
27636760388,2026-04-21 08:45:00,2026-04-21 08:45:00,3.85,2026-04-21 10:00:18.602704
27637137700,2026-04-21 09:45:00,2026-04-21 09:45:00,3.8,2026-04-21 11:00:20.815033
27637521497,2026-04-21 10:45:00,2026-04-21 10:45:00,3.53,2026-04-21 12:00:24.377596
27637905086,2026-04-21 11:45:00,2026-04-21 11:45:00,3.01,2026-04-21 13:00:20.81621
27638282995,2026-04-21 12:45:00,2026-04-21 12:45:00,2.28,2026-04-21 14:00:20.162411
27638661037,2026-04-21 13:45:00,2026-04-21 13:45:00,1.5,2026-04-21 15:00:19.295683
27639039510,2026-04-21 14:45:00,2026-04-21 14:45:00,1.03,2026-04-21 16:00:19.187001
27639417177,2026-04-21 15:45:00,2026-04-21 15:45:00,1.32,2026-04-21 17:00:20.746202
27639801283,2026-04-21 16:45:00,2026-04-21 16:45:00,2.16,2026-04-21 18:00:19.106488
27640185499,2026-04-21 17:45:00,2026-04-21 17:45:00,2.85,2026-04-21 19:00:18.81861
27640563893,2026-04-21 18:45:00,2026-04-21 18:45:00,3.79,2026-04-21 20:00:18.878609
27640941224,2026-04-21 19:45:00,2026-04-21 19:45:00,4.03,2026-04-21 21:00:19.563033
27641318458,2026-04-21 20:45:00,2026-04-21 20:45:00,4.1,2026-04-21 22:00:18.678937
27641695842,2026-04-21 21:45:00,2026-04-21 21:45:00,4.05,2026-04-21 23:00:19.272328
27642077159,2026-04-21 22:45:00,2026-04-21 22:45:00,3.71,2026-04-22 00:00:21.575417
27642201321,2026-04-21 23:45:00,2026-04-21 23:45:00,3.22,2026-04-22 01:08:36.762669
27642843817,2026-04-22 00:45:00,2026-04-22 00:45:00,2.4,2026-04-22 02:00:42.755509
27643221669,2026-04-22 01:45:00,2026-04-22 01:45:00,1.5,2026-04-22 03:01:03.251901
27643600591,2026-04-22 02:45:00,2026-04-22 02:45:00,0.83,2026-04-22 04:01:10.396671
27643979120,2026-04-22 03:45:00,2026-04-22 03:45:00,0.45,2026-04-22 05:00:23.262026
27644364432,2026-04-22 04:45:00,2026-04-22 04:45:00,0.61,2026-04-22 06:00:23.044804
27644747567,2026-04-22 05:45:00,2026-04-22 05:45:00,1.22,2026-04-22 07:00:16.931446
27645503408,2026-04-22 06:45:00,2026-04-22 06:45:00,2.09,2026-04-22 09:00:38.500774
27645881119,2026-04-22 07:45:00,2026-04-22 07:45:00,3,2026-04-22 10:00:18.85203
27645881120,2026-04-22 08:45:00,2026-04-22 08:45:00,3.64,2026-04-22 10:00:18.85203
27646258643,2026-04-22 09:45:00,2026-04-22 09:45:00,3.72,2026-04-22 11:00:20.587847
27646642432,2026-04-22 10:45:00,2026-04-22 10:45:00,3.48,2026-04-22 12:00:20.53887
27647026882,2026-04-22 11:45:00,2026-04-22 11:45:00,3.14,2026-04-22 13:00:19.057325
27647404836,2026-04-22 12:45:00,2026-04-22 12:45:00,2.49,2026-04-22 14:00:18.25469
27647783470,2026-04-22 13:45:00,2026-04-22 13:45:00,1.67,2026-04-22 15:00:17.978125
27648162314,2026-04-22 14:45:00,2026-04-22 14:45:00,1,2026-04-22 16:00:34.574239
27648540557,2026-04-22 15:45:00,2026-04-22 15:45:00,0.82,2026-04-22 17:00:19.142889
27648924286,2026-04-22 16:45:00,2026-04-22 16:45:00,1.45,2026-04-22 18:00:19.3911
27649308231,2026-04-22 17:45:00,2026-04-22 17:45:00,2.31,2026-04-22 19:00:18.917825
27649686170,2026-04-22 18:45:00,2026-04-22 18:45:00,3.23,2026-04-22 20:00:18.398672
27650062919,2026-04-22 19:45:00,2026-04-22 19:45:00,3.96,2026-04-22 21:00:18.883555
27650439870,2026-04-22 20:45:00,2026-04-22 20:45:00,4.2,2026-04-22 22:00:17.696723
27650817224,2026-04-22 21:45:00,2026-04-22 21:45:00,4.32,2026-04-22 23:00:18.260216
27651198660,2026-04-22 22:45:00,2026-04-22 22:45:00,4.23,2026-04-23 00:00:20.353474
27651404893,2026-04-22 23:45:00,2026-04-22 23:45:00,3.91,2026-04-23 01:01:08.758174
27651962696,2026-04-23 00:45:00,2026-04-23 00:45:00,3.27,2026-04-23 02:00:30.884369
27652340102,2026-04-23 01:45:00,2026-04-23 01:45:00,2.45,2026-04-23 03:00:50.728794
27652718763,2026-04-23 02:45:00,2026-04-23 02:45:00,1.42,2026-04-23 04:00:22.913731
27653096428,2026-04-23 03:45:00,2026-04-23 03:45:00,0.67,2026-04-23 05:00:20.39032
27653481283,2026-04-23 04:45:00,2026-04-23 04:45:00,0.21,2026-04-23 06:00:22.086069
27653864826,2026-04-23 05:45:00,2026-04-23 05:45:00,0.57,2026-04-23 07:00:19.521401
27654243080,2026-04-23 06:45:00,2026-04-23 06:45:00,1.45,2026-04-23 08:00:19.041477
27654620531,2026-04-23 07:45:00,2026-04-23 07:45:00,2.46,2026-04-23 09:00:21.307974
27654997382,2026-04-23 08:45:00,2026-04-23 08:45:00,3.3,2026-04-23 10:00:18.162866
27655374137,2026-04-23 09:45:00,2026-04-23 09:45:00,3.85,2026-04-23 11:00:20.254881
27655395276,2026-04-23 10:45:00,2026-04-23 10:45:00,3.87,2026-04-23 12:00:21.623736
27655778218,2026-04-23 11:45:00,2026-04-23 11:45:00,3.61,2026-04-23 13:00:21.623579
27656154931,2026-04-23 12:45:00,2026-04-23 12:45:00,3.12,2026-04-23 14:00:18.38247
27656531682,2026-04-23 13:45:00,2026-04-23 13:45:00,2.49,2026-04-23 15:00:22.699895
27656908495,2026-04-23 14:45:00,2026-04-23 14:45:00,1.53,2026-04-23 16:00:18.213019
27657284114,2026-04-23 15:45:00,2026-04-23 15:45:00,0.74,2026-04-23 17:00:18.444772
27657666241,2026-04-23 16:45:00,2026-04-23 16:45:00,0.58,2026-04-23 18:00:20.279698
27658046591,2026-04-23 17:45:00,2026-04-23 17:45:00,1.35,2026-04-23 19:00:19.024873
27658422161,2026-04-23 18:45:00,2026-04-23 18:45:00,2.03,2026-04-23 20:00:17.927541
27658796482,2026-04-23 19:45:00,2026-04-23 19:45:00,3.12,2026-04-23 21:00:19.442504
27659171151,2026-04-23 20:45:00,2026-04-23 20:45:00,3.17,2026-04-23 22:00:18.391754
27659545064,2026-04-23 21:45:00,2026-04-23 21:45:00,3.95,2026-04-23 23:00:18.409227
27659925004,2026-04-23 22:45:00,2026-04-23 22:45:00,4.07,2026-04-24 00:00:19.640251
27660046028,2026-04-23 23:45:00,2026-04-23 23:45:00,3.98,2026-04-24 01:01:39.504425
27660683134,2026-04-24 00:45:00,2026-04-24 00:45:00,3.53,2026-04-24 02:00:27.60873
27661058968,2026-04-24 01:45:00,2026-04-24 01:45:00,2.96,2026-04-24 03:01:48.954629
27661434940,2026-04-24 02:45:00,2026-04-24 02:45:00,2.08,2026-04-24 04:00:54.813205
27661809885,2026-04-24 03:45:00,2026-04-24 03:45:00,1.08,2026-04-24 05:00:29.179204
27662191908,2026-04-24 04:45:00,2026-04-24 04:45:00,0.27,2026-04-24 06:00:25.42835
27662571125,2026-04-24 05:45:00,2026-04-24 05:45:00,-0.1,2026-04-24 07:00:25.86685
27662945822,2026-04-24 06:45:00,2026-04-24 06:45:00,0.3,2026-04-24 08:00:24.287056
27663318964,2026-04-24 07:45:00,2026-04-24 07:45:00,1.31,2026-04-24 09:00:25.768812
27663692239,2026-04-24 08:45:00,2026-04-24 08:45:00,2.41,2026-04-24 10:00:18.583569
27664064788,2026-04-24 09:45:00,2026-04-24 09:45:00,3.38,2026-04-24 11:00:21.706048
27664443487,2026-04-24 10:45:00,2026-04-24 10:45:00,3.86,2026-04-24 12:00:21.088317
27664821475,2026-04-24 11:45:00,2026-04-24 11:45:00,4.01,2026-04-24 13:00:25.637248
